,x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
3457,17.869177115950063,1.2434126467576794e-05,0.9999763377350439,chi2,chi2: k=1,1.0,,0,
3458,17.908278159967114,1.2180074858568077e-05,0.9999768189383442,chi2,chi2: k=1,1.0,,0,
3459,17.947379203984166,1.193124242142632e-05,0.9999772903103543,chi2,chi2: k=1,1.0,,0,
3460,17.98648024800122,1.168752123585849e-05,0.999977752053032,chi2,chi2: k=1,1.0,,0,
3461,18.025581292018273,1.1448805630580816e-05,0.9999782043641591,chi2,chi2: k=1,1.0,,0,
3462,18.064682336035325,1.1214992136005514e-05,0.9999786474374294,chi2,chi2: k=1,1.0,,0,
3463,18.103783380052377,1.0985979437934787e-05,0.9999790814625326,chi2,chi2: k=1,1.0,,0,
3464,18.14288442406943,1.0761668332239837e-05,0.9999795066252386,chi2,chi2: k=1,1.0,,0,
3465,18.18198546808648,1.0541961680503676e-05,0.999979923107479,chi2,chi2: k=1,1.0,,0,
3466,18.221086512103536,1.0326764366607261e-05,0.9999803310874265,chi2,chi2: k=1,1.0,,0,
3467,18.260187556120588,1.0115983254238218e-05,0.9999807307395736,chi2,chi2: k=1,1.0,,0,
3468,18.29928860013764,9.909527145302476e-06,0.9999811222348093,chi2,chi2: k=1,1.0,,0,
3469,18.33838964415469,9.707306739219347e-06,0.9999815057404938,chi2,chi2: k=1,1.0,,0,
3470,18.377490688171743,9.509234593081169e-06,0.9999818814205318,chi2,chi2: k=1,1.0,,0,
3471,18.4165917321888,9.315225082658397e-06,0.9999822494354449,chi2,chi2: k=1,1.0,,0,
3472,18.45569277620585,9.125194364232689e-06,0.9999826099424414,chi2,chi2: k=1,1.0,,0,
3473,18.494793820222903,8.939060337239464e-06,0.9999829630954854,chi2,chi2: k=1,1.0,,0,
3474,18.533894864239954,8.756742607703021e-06,0.9999833090453645,chi2,chi2: k=1,1.0,,0,
3475,18.572995908257006,8.57816245244693e-06,0.9999836479397554,chi2,chi2: k=1,1.0,,0,
3476,18.612096952274058,8.403242784063138e-06,0.9999839799232887,chi2,chi2: k=1,1.0,,0,
3477,18.651197996291113,8.231908116623472e-06,0.9999843051376124,chi2,chi2: k=1,1.0,,0,
3478,18.690299040308165,8.064084532117574e-06,0.9999846237214536,chi2,chi2: k=1,1.0,,0,
3479,18.729400084325217,7.899699647601629e-06,0.9999849358106792,chi2,chi2: k=1,1.0,,0,
3480,18.76850112834227,7.738682583042856e-06,0.9999852415383553,chi2,chi2: k=1,1.0,,0,
3481,18.80760217235932,7.5809639298444985e-06,0.9999855410348056,chi2,chi2: k=1,1.0,,0,
3482,18.846703216376376,7.426475720036986e-06,0.9999858344276679,chi2,chi2: k=1,1.0,,0,
3483,18.885804260393428,7.275151396121025e-06,0.9999861218419501,chi2,chi2: k=1,1.0,,0,
3484,18.92490530441048,7.1269257815482325e-06,0.9999864034000848,chi2,chi2: k=1,1.0,,0,
3485,18.96400634842753,6.98173505182626e-06,0.9999866792219826,chi2,chi2: k=1,1.0,,0,
3486,19.003107392444583,6.839516706234525e-06,0.9999869494250845,chi2,chi2: k=1,1.0,,0,
3487,19.042208436461635,6.700209540137816e-06,0.999987214124413,chi2,chi2: k=1,1.0,,0,
3488,19.08130948047869,6.563753617884767e-06,0.9999874734326225,chi2,chi2: k=1,1.0,,0,
3489,19.120410524495743,6.430090246278775e-06,0.999987727460048,chi2,chi2: k=1,1.0,,0,
3490,19.159511568512794,6.299161948609192e-06,0.9999879763147536,chi2,chi2: k=1,1.0,,0,
3491,19.198612612529846,6.170912439230605e-06,0.9999882201025793,chi2,chi2: k=1,1.0,,0,
3492,19.237713656546898,6.045286598678745e-06,0.9999884589271869,chi2,chi2: k=1,1.0,,0,
3493,19.276814700563953,5.922230449311387e-06,0.9999886928901061,chi2,chi2: k=1,1.0,,0,
3494,19.315915744581005,5.801691131463156e-06,0.999988922090777,chi2,chi2: k=1,1.0,,0,
3495,19.355016788598057,5.6836168801030055e-06,0.9999891466265951,chi2,chi2: k=1,1.0,,0,
3496,19.39411783261511,5.567957001984053e-06,0.9999893665929523,chi2,chi2: k=1,1.0,,0,
3497,19.43321887663216,5.4546618532749495e-06,0.9999895820832794,chi2,chi2: k=1,1.0,,0,
3498,19.472319920649213,5.343682817662581e-06,0.9999897931890859,chi2,chi2: k=1,1.0,,0,
3499,19.511420964666268,5.23497228491612e-06,0.99999,chi2,chi2: k=1,1.0,,0,
3500,1.0000000049999998e-08,0.99999999,9.999999999999977e-09,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3501,0.036915201841538334,0.9637578567755488,0.03624214322445121,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3502,0.07383039368307662,0.9288292157848913,0.07117078421510868,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3503,0.1107455855246149,0.8951664632670252,0.10483353673297474,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3504,0.14766077736615318,0.8627237207228134,0.13727627927718652,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3505,0.18457596920769148,0.8314567723878135,0.16854322761218654,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3506,0.22149116104922975,0.8013230049712244,0.19867699502877553,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3507,0.258406352890768,0.7722813495788232,0.2277186504211768,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3508,0.2953215447323063,0.7442922257407373,0.2557077742592627,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3509,0.3322367365738446,0.7173174874677708,0.28268251253222926,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3510,0.3691519284153829,0.691320371262764,0.3086796287372359,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3511,0.40606712025692115,0.6662654460161326,0.33373455398386737,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3512,0.44298231209845945,0.6421185647172987,0.3578814352827013,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3513,0.47989750393999775,0.6188468179162034,0.38115318208379645,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3514,0.516812695781536,0.5964184888714734,0.4035815111285265,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3515,0.5537278876230743,0.5748030103241129,0.42519698967588715,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3516,0.5906430794646126,0.5539709228378098,0.4460290771621902,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3517,0.6275582713061508,0.5338938346490789,0.46610616535092125,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3518,0.6644734631476892,0.5145443829725193,0.48545561702748063,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3519,0.7013886549892274,0.49589619670845436,0.5041038032915455,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3520,0.7383038468307658,0.4779238605021245,0.5220761394978752,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3521,0.775219038672304,0.46060288010545264,0.5393971198945474,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3522,0.8121342305138423,0.4439096489941726,0.5560903510058274,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3523,0.8490494223553806,0.42782141619482406,0.5721785838051757,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3524,0.8859646141969189,0.4123162552777663,0.5876837447222336,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3525,0.9228798060384571,0.39737303447395045,0.6026269655260497,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3526,0.9597949978799954,0.38297138787472457,0.6170286121252755,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3527,0.9967101897215337,0.36909168767541883,0.6309083123245811,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3528,1.0336253815630718,0.3557150174248821,0.6442849825751179,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3529,1.07054057340461,0.3428231462445129,0.6571768537554872,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3530,1.1074557652461485,0.3303985039816472,0.6696014960183528,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3531,1.1443709570876868,0.31842415726344153,0.6815758427365586,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3532,1.181286148929225,0.3068837864186126,0.6931162135813875,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3533,1.2182013407707633,0.29576166323558395,0.704238336764416,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3534,1.2551165326123015,0.2850426295267243,0.7149573704732757,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3535,1.29203172445384,0.27471207646946333,0.7252879235305367,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3536,1.3289469162953782,0.26475592469612985,0.7352440753038701,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3537,1.3658621081369164,0.25516060510537675,0.7448393948946234,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3538,1.4027772999784547,0.2459130403690405,0.7540869596309595,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3539,1.439692491819993,0.23700062710923175,0.7629993728907682,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3540,1.4766076836615314,0.22841121872136635,0.7715887812786336,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3541,1.5135228755030696,0.22013310881972623,0.7798668911802737,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3542,1.5504380673446079,0.21215501528298816,0.7878449847170118,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3543,1.5873532591861461,0.20446606487797714,0.7955339351220229,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3544,1.6242684510276844,0.19705577844068733,0.8029442215593127,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3545,1.6611836428692226,0.1899140565943748,0.8100859434056252,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3546,1.698098834710761,0.18303116598525657,0.8169688340147434,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3547,1.7350140265522993,0.17639772601705786,0.8236022739829422,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3548,1.7719292183938375,0.1700046960663271,0.8299953039336729,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3549,1.8088444102353758,0.1638433631610956,0.8361566368389044,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3550,1.845759602076914,0.1579053301060887,0.8420946698939112,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3551,1.8826747939184525,0.1521825040383046,0.8478174959616954,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3552,1.9195899857599907,0.14666708539736362,0.8533329146026364,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3553,1.956505177601529,0.14135155729559512,0.8586484427044049,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3554,1.9934203694430672,0.1362286752733757,0.8637713247266243,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3555,2.0303355612846055,0.13129145742575535,0.8687085425742447,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3556,2.0672507531261437,0.12653317488691593,0.873466825113084,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3557,2.104165944967682,0.12194734265949321,0.8780526573405067,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3558,2.14108113680922,0.11752771077626374,0.8824722892237362,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3559,2.177996328650759,0.11326825578215102,0.886731744217849,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3560,2.214911520492297,0.10916317252494226,0.8908368274750577,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3561,2.2518267123338354,0.10520686624352649,0.8947931337564735,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3562,2.2887419041753736,0.10139394494287238,0.8986060550571277,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3563,2.325657096016912,0.09771921204535279,0.9022807879546472,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3564,2.36257228785845,0.0941776593084012,0.9058223406915988,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3565,2.3994874796999883,0.09076445999884715,0.9092355400011528,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3566,2.4364026715415266,0.08747496231462859,0.9125250376853714,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3567,2.473317863383065,0.08430468304491517,0.9156953169550849,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3568,2.510233055224603,0.08124930146000242,0.9187506985399976,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3569,2.5471482470661413,0.07830465342264893,0.9216953465773511,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3570,2.58406343890768,0.0754667257128315,0.9245332742871685,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3571,2.620978630749218,0.07273165055818319,0.9272683494418168,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3572,2.6578938225907565,0.07009570036265979,0.9299042996373402,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3573,2.6948090144322947,0.06755528262625088,0.9324447173737491,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3574,2.731724206273833,0.06510693504881138,0.9348930649511886,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3575,2.768639398115371,0.06274732081134052,0.9372526791886595,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3576,2.8055545899569094,0.06047322402827757,0.9395267759717224,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3577,2.8424697817984477,0.05828154536461586,0.9417184546353842,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3578,2.879384973639986,0.056169297811862084,0.9438307021881379,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3579,2.916300165481524,0.05413360261708375,0.9458663973829162,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3580,2.953215357323063,0.052171685359496706,0.9478283146405033,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3581,2.990130549164601,0.050280872169245545,0.9497191278307544,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3582,3.0270457410061393,0.04845858608322329,0.9515414139167767,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3583,3.0639609328476776,0.046702343532964145,0.9532976564670359,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3584,3.100876124689216,0.04500975095982245,0.9549902490401776,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3585,3.137791316530754,0.0433785015528247,0.9566214984471753,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3586,3.1747065083722923,0.04180637210474887,0.9581936278952511,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3587,3.2116217002138305,0.04029121998214606,0.959708780017854,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3588,3.2485368920553688,0.03883098020517506,0.9611690197948249,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3589,3.285452083896907,0.0374236626332699,0.9625763373667301,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3590,3.3223672757384453,0.03606734925280488,0.9639326507471951,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3591,3.359282467579984,0.03476019156306032,0.9652398084369397,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3592,3.396197659421522,0.03350040805692661,0.9664995919430734,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3593,3.4331128512630604,0.032286281792912735,0.9677137182070873,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3594,3.4700280431045987,0.031116158055150583,0.9688838419448494,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3595,3.506943234946137,0.02998844209820558,0.9700115579017944,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3596,3.543858426787675,0.02890159697362022,0.9710984030263797,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3597,3.5807736186292134,0.027854141435228325,0.9721458585647716,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3598,3.6176888104707516,0.02684464792038514,0.9731553520796149,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3599,3.65460400231229,0.02587174060436198,0.9741282593956381,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3600,3.691519194153828,0.02493409352525378,0.9750659064747462,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3601,3.7284343859953664,0.02403042877684396,0.9759695712231561,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3602,3.765349577836905,0.023159514766963745,0.9768404852330362,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3603,3.8022647696784433,0.022320164538972297,0.9776798354610277,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3604,3.8391799615199815,0.02151123415406989,0.9784887658459301,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3605,3.8760951533615198,0.020731621132239593,0.9792683788677604,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3606,3.913010345203058,0.019980262949692535,0.9800197370503074,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3607,3.9499255370445963,0.01925613559076894,0.980743864409231,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3608,3.9868407288861345,0.01855825215232136,0.9814417478476787,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3609,4.023755920727673,0.017885661498678058,0.9821143385013219,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3610,4.060671112569211,0.017237446965353394,0.9827625530346467,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3611,4.09758630441075,0.016612725109738418,0.9833872748902616,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3612,4.1345014962522875,0.016010644507069294,0.9839893554929308,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3613,4.171416688093826,0.015430384590032155,0.9845696154099679,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3614,4.208331879935364,0.014871154530423397,0.9851288454695766,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3615,4.245247071776903,0.01433219216134076,0.9856678078386593,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3616,4.28216226361844,0.013812762938436729,0.9861872370615633,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3617,4.319077455459979,0.013312158938818097,0.9866878410611819,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3618,4.355992647301518,0.012829697896227767,0.9871703021037722,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3619,4.392907839143056,0.012364722271193469,0.9876352777288065,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3620,4.429823030984594,0.011916598354876292,0.9880834016451238,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3621,4.466738222826132,0.011484715405397765,0.9885152845946023,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3622,4.503653414667671,0.01106848481546812,0.9889315151845319,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3623,4.540568606509209,0.01066733931018166,0.9893326606898183,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3624,4.577483798350747,0.010280732173885554,0.9897192678261144,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3625,4.614398990192285,0.009908136505068742,0.9900918634949313,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3626,4.651314182033824,0.009549044498255067,0.9904509555017449,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3627,4.6882293738753615,0.009202966751922321,0.9907970332480777,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3628,4.7251445657169,0.008869431601503603,0.9911305683984964,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3629,4.762059757558439,0.008547984476562276,0.9914520155234378,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3630,4.798974949399977,0.008238187281264197,0.9917618127187358,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3631,4.835890141241515,0.007939617797302942,0.9920603822026971,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3632,4.872805333083053,0.007651869108464382,0.9923481308915356,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3633,4.909720524924592,0.00737454904604615,0.9926254509539538,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3634,4.94663571676613,0.007107279654376405,0.9928927203456236,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3635,4.983550908607668,0.006849696675703231,0.9931503033242968,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3636,5.020466100449206,0.00660144905375284,0.9933985509462472,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3637,5.057381292290745,0.006362198455279794,0.9936378015447203,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3638,5.094296484132283,0.006131618808957353,0.9938683811910426,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3639,5.131211675973821,0.005909395860979338,0.9940906041390206,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3640,5.16812686781536,0.00569522674676801,0.994304773253232,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3641,5.205042059656898,0.005488819578204117,0.9945111804217959,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3642,5.2419572514984365,0.0052898930458166,0.9947101069541834,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3643,5.278872443339974,0.0050981760353898484,0.9949018239646101,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3644,5.315787635181513,0.004913407258465855,0.9950865927415341,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3645,5.352702827023051,0.004735334896237829,0.9952646651037622,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3646,5.3896180188645895,0.004563716256349796,0.9954362837436502,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3647,5.426533210706127,0.004398317442134587,0.9956016825578654,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3648,5.463448402547666,0.004238913033839272,0.9957610869661607,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3649,5.500363594389204,0.004085285781403736,0.9959147142185962,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3650,5.537278786230742,0.003937226308373549,0.9960627736916264,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3651,5.574193978072281,0.0037945328265437243,0.9962054671734563,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3652,5.611109169913819,0.0036570108609443553,0.9963429891390556,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3653,5.648024361755358,0.0035244729847933648,0.9964755270152066,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3654,5.684939553596895,0.003396738564055162,0.9966032614359448,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3655,5.721854745438434,0.003273633511256992,0.996726366488743,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3656,5.758769937279972,0.0031549900482275546,0.9968450099517725,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3657,5.795685129121511,0.0030406464774344368,0.9969593535225656,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3658,5.832600320963048,0.002930446961608806,0.9970695530383912,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3659,5.869515512804587,0.0028242413113569336,0.997175758688643,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3660,5.906430704646126,0.0027218847804691706,0.9972781152195308,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3661,5.9433458964876635,0.002623237868647333,0.9973767621313526,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3662,5.980261088329202,0.002528166131381672,0.9974718338686184,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3663,6.01717628017074,0.002436539996718332,0.9975634600032817,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3664,6.054091472012279,0.0023482345886675074,0.9976517654113325,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3665,6.0910066638538165,0.002263129557011706,0.9977368704429883,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3666,6.127921855695355,0.002181108913282087,0.997818891086718,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3667,6.164837047536893,0.0021020608726794003,0.9978979391273206,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3668,6.201752239378432,0.0020258777017240145,0.997974122298276,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3669,6.2386674312199695,0.0019524555714274675,0.9980475444285726,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3670,6.275582623061508,0.0018816944157853588,0.9981183055842147,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3671,6.312497814903047,0.0018134977953987931,0.9981865022046013,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3672,6.349413006744585,0.001747772766038452,0.9982522272339616,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3673,6.386328198586123,0.001684429751972188,0.9983155702480279,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3674,6.423243390427661,0.0016233824238835101,0.9983766175761165,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3675,6.4601585822692,0.0015645475812145423,0.9984354524187855,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3676,6.497073774110738,0.0015078450387731473,0.9984921549612269,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3677,6.533988965952276,0.0014531975174496272,0.9985468024825503,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3678,6.570904157793814,0.001400530538894107,0.9985994694611059,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3679,6.607819349635353,0.0013497723240110115,0.998650227675989,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3680,6.644734541476891,0.0013008536951323417,0.9986991463048677,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3681,6.681649733318429,0.0012537079817363781,0.9987462920182636,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3682,6.718564925159968,0.0012082709295833593,0.9987917290704167,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3683,6.755480117001506,0.001164480613144265,0.9988355193868558,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3684,6.792395308843044,0.001122277351203367,0.9988777226487966,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3685,6.829310500684582,0.0010816036255195335,0.9989183963744804,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3686,6.866225692526121,0.0010424040024354085,0.9989575959975646,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3687,6.903140884367659,0.0010046250573276542,0.9989953749426723,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3688,6.940056076209197,0.0009682153017952656,0.9990317846982048,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3689,6.976971268050735,0.0009331251134867478,0.9990668748865132,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
3690,7.013886459892274,0.0008993066684704951,0.9991006933315295,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
