x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
5.797638648259223,0.08146285770424529,0.9198230067369425,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
5.831402767864785,0.07907238136604063,0.9225330214188456,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
5.865166887470346,0.07673532851742984,0.9251632267035167,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
5.898931007075907,0.07445130983225587,0.9277154199387575,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
5.932695126681469,0.07221989360039269,0.9301913846034546,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
5.96645924628703,0.07004060857430415,0.9325928889248231,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.000223365892592,0.0679129467268683,0.9349216845902719,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.0339874854981534,0.06583636591986065,0.9371795055508725,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.067751605103715,0.06381029248274021,0.9393680669134169,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.101515724709277,0.061834123701658736,0.9414890639180289,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.135279844314838,0.0599072302188355,0.9435441709982991,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.1690439639204,0.058028958342667,0.945535040920928,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.2028080835259605,0.05619863226913657,0.9474633040018646,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.236572203131522,0.05441555621528117,0.949330567395965,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.270336322737084,0.052679016465636684,0.9511384144572117,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.304100442342645,0.05098828333274003,0.9528884041665767,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.337864561948207,0.04934261303290697,0.9545820706246436,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.371628681553768,0.047741249478631655,0.956220922606154,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.40539280115933,0.04618342598906371,0.9578064431736845,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.4391569207648915,0.04466836692012791,0.9593400893477143,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.472921040370453,0.04319528921593199,0.9608232918304012,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.506685159976014,0.04176340388319298,0.9622574547804329,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.540449279581575,0.04037191739047898,0.9636439556363869,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.574213399187137,0.03902003299412004,0.9649841449860929,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.607977518792699,0.037706951992692396,0.9662793464795492,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.64174163839826,0.0364318749120202,0.9675308567830206,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.675505758003822,0.03519400262267076,0.968739945571999,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.709269877609383,0.033992537391943994,0.9699078555607844,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.743033997214945,0.032826683872372975,0.9710358025665083,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.7767981168205065,0.03169565002876613,0.9721249756054898,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.810562236426067,0.030598648005823285,0.9731765370198827,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.844326356031629,0.029534894938357672,0.9741916226326428,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.87809047563719,0.02850361370615105,0.9751713419289113,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.911854595242752,0.027504033635455834,0.9761167782619784,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.9456187148483135,0.026535391149143803,0.9770289890820604,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
6.979382834453875,0.025596930367482496,0.9779090061861896,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.013146954059437,0.024687903661494506,0.9787578359875823,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.046911073664998,0.023807572160830775,0.9795764598029173,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.08067519327056,0.02295520621805891,0.9803658341560217,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.1144393128761205,0.022130085831234256,0.9811268910965236,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.148203432481682,0.021331501026588793,0.9818605385320931,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.181967552087244,0.020558752203134693,0.9825676605729572,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.215731671692805,0.019811150440942036,0.9832491178874321,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.249495791298367,0.019088017774808775,0.9839057480672746,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.283259910903928,0.018388687435002035,0.9845383660017133,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.31702403050949,0.01771250405670378,0.9851477642590757,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.350788150115052,0.01705882385975436,0.9857347134749804,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.384552269720613,0.01642701480023937,0.98629996274612,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.418316389326174,0.01581645669542397,0.9868442400287061,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.4520805089317355,0.015226541323490907,0.9873682525407049,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.485844628537297,0.014656672499494493,0.9878726871670342,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.519608748142859,0.014106266128896582,0.9883582108669424,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.55337286774842,0.013574750240006041,0.9888254710828365,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.587136987353982,0.013061564996595885,0.9892750961498651,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.620901106959543,0.012566162691929469,0.9897076957056127,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.654665226565105,0.012088007725380713,0.9901238610992932,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.6884293461706665,0.011626576562788983,0.9905241657998769,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.722193465776228,0.011181357681646706,0.9909091658026206,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.755957585381789,0.010751851502173133,0.9912794000335042,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.78972170498735,0.010337570305286032,0.9916353907511181,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.823485824592912,0.009938038138440413,0.991977643945571,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.857249944198474,0.009552790710263638,0.9923066497340297,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.891014063804035,0.009181375274874358,0.9926228827525223,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.924778183409597,0.008823350506734556,0.9929268025436742,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.958542303015158,0.008478286366845054,0.9932188539400707,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
7.99230642262072,0.008145763961057548,0.9934994674429661,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.02607054222628,0.007825375391238927,0.9937690595960861,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.059834661831841,0.007516723599988901,0.9940280333542942,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.093598781437404,0.007219422209576673,0.9942767784469161,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.127362901042964,0.00693309535572931,0.9945156717355367,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.161127020648527,0.006657377516870862,0.994745077566107,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.194891140254088,0.0063919133393809426,0.9949653481152164,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.228655259859648,0.00613635745940982,0.9951768237304064,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.26241937946521,0.005890374321757857,0.9953798332644149,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.296183499070771,0.005653637996298788,0.9955746944032653,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.329947618676334,0.005425831992398229,0.9957617139881194,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.363711738281895,0.005206649071752425,0.9959411883308383,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.397475857887457,0.004995791060046997,0.9961134035232027,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.431239977493018,0.004792968657810163,0.9962786357397581,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.46500409709858,0.0045979012508114816,0.9964371515342672,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.498768216704141,0.004410316720334828,0.9965892081297553,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.532532336309702,0.004229951253631719,0.9967350537021539,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.566296455915264,0.004056549154840823,0.9968749276575498,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.600060575520825,0.003889862656639134,0.9970090609030634,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.633824695126387,0.003729651732871266,0.9971376761113815,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.667588814731948,0.0035756839123849784,0.9972609879789852,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.70135293433751,0.003427734094283412,0.9973792034781149,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.735117053943071,0.003285584364788265,0.9974925221025231,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.768881173548634,0.003149023815891594,0.9976011361070752,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.802645293154194,0.003017848365959446,0.9977052307412583,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.836409412759755,0.002891860582435713,0.997804984476669,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.870173532365317,0.0027708695067810317,0.9979005692285511,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.903937651970878,0.002654690481768747,0.9979921505714635,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.93770177157644,0.0025431449812473358,0.9980798879491567,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
8.971465891182001,0.0024360604424673196,0.9981639348787458,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.005230010787564,0.002333270101059552,0.9982444391492654,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.038994130393124,0.00223461282874128,0.9983215430146996,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.072758249998687,0.0021399329738167384,0.9983953833815787,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.106522369604248,0.002049080204529559,0.9984660919912389,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.140286489209808,0.0019619093553156493,0.9985337955968414,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.17405060881537,0.0018782802759969872,0.99859861613525,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.207814728420932,0.0017980576839491393,0.9986606708938675,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.241578848026494,0.0017211110192677848,0.9987200726725299,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.275342967632055,0.0016473143029532465,0.9987769299405636,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.309107087237617,0.0015765459981252287,0.9988313469891028,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.342871206843178,0.0015086888742743589,0.9988834240787742,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.37663532644874,0.0014436298745515057,0.9989332575828488,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.410399446054301,0.00138125998609077,0.9989809401259638,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.444163565659862,0.0013214741133572483,0.9990265607185179,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.477927685265424,0.0012641709545063268,0.9990702048868403,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.511691804870985,0.0012092528807372393,0.9991119547992365,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.545455924476547,0.001156625818619659,0.9991518893880106,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.579220044082108,0.001106199135368983,0.9991900844675637,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.61298416368767,0.0010578855270425573,0.9992266128486692,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.646748283293231,0.001011600909626257,0.999261544449021,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.680512402898794,0.0009672643129783393,0.9992949464001534,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.714276522504354,0.0009247977775949271,0.9993268831508273,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
9.748040642109915,0.0008841262541594946,0.9993574165669785,gamma,gamma: alpha=7.5 theta=0.5,7.5,0.5,0,
